204;02_COLUMNAS;[dbo].[WF_Queue].[Payload];"column_id=4; type=nvarchar(MAX); nullable=NO; identity=NO"
205;02_COLUMNAS;[dbo].[WF_Queue].[CreatedAt];"column_id=5; type=datetime; nullable=NO; identity=NO; default=(getdate())"
206;02_COLUMNAS;[dbo].[WF_Queue].[DueAt];"column_id=6; type=datetime; nullable=SI; identity=NO"
207;02_COLUMNAS;[dbo].[WF_Queue].[Priority];"column_id=7; type=int; nullable=NO; identity=NO; default=((0))"
208;02_COLUMNAS;[dbo].[WF_Queue].[Processed];"column_id=8; type=bit; nullable=NO; identity=NO; default=((0))"
209;02_COLUMNAS;[dbo].[WF_Queue].[ProcessedAt];"column_id=9; type=datetime; nullable=SI; identity=NO"
210;02_COLUMNAS;[dbo].[WF_Queue].[Attempts];"column_id=10; type=int; nullable=NO; identity=NO; default=((0))"
211;02_COLUMNAS;[dbo].[WF_Queue].[LastError];"column_id=11; type=nvarchar(4000); nullable=SI; identity=NO"
212;02_COLUMNAS;[dbo].[WF_QueueMessage].[Id];"column_id=1; type=bigint; nullable=NO; identity=SI"
213;02_COLUMNAS;[dbo].[WF_QueueMessage].[Broker];"column_id=2; type=nvarchar(50); nullable=NO; identity=NO"
214;02_COLUMNAS;[dbo].[WF_QueueMessage].[Queue];"column_id=3; type=nvarchar(200); nullable=NO; identity=NO"
215;02_COLUMNAS;[dbo].[WF_QueueMessage].[Payload];"column_id=4; type=nvarchar(MAX); nullable=NO; identity=NO"
216;02_COLUMNAS;[dbo].[WF_QueueMessage].[Estado];"column_id=5; type=nvarchar(20); nullable=NO; identity=NO; default=('Pendiente')"
217;02_COLUMNAS;[dbo].[WF_QueueMessage].[Intentos];"column_id=6; type=int; nullable=NO; identity=NO; default=((0))"
218;02_COLUMNAS;[dbo].[WF_QueueMessage].[FechaCreacion];"column_id=7; type=datetime; nullable=NO; identity=NO; default=(getdate())"
219;02_COLUMNAS;[dbo].[WF_Rol].[RolKey];"column_id=1; type=nvarchar(100); nullable=NO; identity=NO"
220;02_COLUMNAS;[dbo].[WF_Rol].[Nombre];"column_id=2; type=nvarchar(200); nullable=NO; identity=NO"
221;02_COLUMNAS;[dbo].[WF_Rol].[Activo];"column_id=3; type=bit; nullable=NO; identity=NO; default=((1))"
222;02_COLUMNAS;[dbo].[WF_Rol].[FechaAlta];"column_id=4; type=datetime; nullable=NO; identity=NO; default=(getdate())"
223;02_COLUMNAS;[dbo].[WF_RolPermiso].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
224;02_COLUMNAS;[dbo].[WF_RolPermiso].[RolKey];"column_id=2; type=nvarchar(50); nullable=NO; identity=NO"
225;02_COLUMNAS;[dbo].[WF_RolPermiso].[PermisoKey];"column_id=3; type=nvarchar(50); nullable=NO; identity=NO"
226;02_COLUMNAS;[dbo].[WF_RolPermiso].[ProcesoKey];"column_id=4; type=nvarchar(50); nullable=SI; identity=NO"
227;02_COLUMNAS;[dbo].[WF_RolPermiso].[ScopeKey];"column_id=5; type=nvarchar(50); nullable=SI; identity=NO"
228;02_COLUMNAS;[dbo].[WF_RolPermiso].[VerTodo];"column_id=6; type=bit; nullable=NO; identity=NO; default=((0))"
229;02_COLUMNAS;[dbo].[WF_RolPermiso].[Activo];"column_id=7; type=bit; nullable=NO; identity=NO; default=((1))"
230;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[Id];"column_id=1; type=bigint; nullable=NO; identity=SI"
231;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[RolKey];"column_id=2; type=nvarchar(100); nullable=NO; identity=NO"
232;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[PermisoKey];"column_id=3; type=nvarchar(80); nullable=NO; identity=NO"
233;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[ProcesoKey];"column_id=4; type=nvarchar(50); nullable=SI; identity=NO"
234;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[ScopeKey];"column_id=5; type=nvarchar(100); nullable=SI; identity=NO"
235;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[VerTodo];"column_id=6; type=bit; nullable=NO; identity=NO; default=((0))"
236;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[Activo];"column_id=7; type=bit; nullable=NO; identity=NO; default=((1))"
237;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[FechaAlta];"column_id=8; type=datetime; nullable=NO; identity=NO; default=(getdate())"
238;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[UsuarioAlta];"column_id=9; type=nvarchar(200); nullable=SI; identity=NO"
239;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[FechaMod];"column_id=10; type=datetime; nullable=SI; identity=NO"
240;02_COLUMNAS;[dbo].[WF_RolPermisoAlcance].[UsuarioMod];"column_id=11; type=nvarchar(200); nullable=SI; identity=NO"
241;02_COLUMNAS;[dbo].[WF_SchemaVersion].[VersionId];"column_id=1; type=int; nullable=NO; identity=NO"
242;02_COLUMNAS;[dbo].[WF_SchemaVersion].[Nombre];"column_id=2; type=nvarchar(200); nullable=NO; identity=NO"
243;02_COLUMNAS;[dbo].[WF_SchemaVersion].[AppliedUtc];"column_id=3; type=datetime2; nullable=NO; identity=NO; default=(sysutcdatetime())"
244;02_COLUMNAS;[dbo].[WF_ScopeRegla].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
245;02_COLUMNAS;[dbo].[WF_ScopeRegla].[WF_DefinicionId];"column_id=2; type=int; nullable=SI; identity=NO"
246;02_COLUMNAS;[dbo].[WF_ScopeRegla].[CampoJson];"column_id=3; type=nvarchar(200); nullable=NO; identity=NO"
247;02_COLUMNAS;[dbo].[WF_ScopeRegla].[MatchTipo];"column_id=4; type=nvarchar(20); nullable=NO; identity=NO"
248;02_COLUMNAS;[dbo].[WF_ScopeRegla].[MatchValor];"column_id=5; type=nvarchar(200); nullable=NO; identity=NO"
249;02_COLUMNAS;[dbo].[WF_ScopeRegla].[ScopeKey];"column_id=6; type=nvarchar(50); nullable=NO; identity=NO"
250;02_COLUMNAS;[dbo].[WF_Setting].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
251;02_COLUMNAS;[dbo].[WF_Setting].[SettingKey];"column_id=2; type=nvarchar(200); nullable=NO; identity=NO"
252;02_COLUMNAS;[dbo].[WF_Setting].[ScopeKey];"column_id=3; type=nvarchar(100); nullable=SI; identity=NO"
253;02_COLUMNAS;[dbo].[WF_Setting].[Value];"column_id=4; type=nvarchar(MAX); nullable=NO; identity=NO"
254;02_COLUMNAS;[dbo].[WF_Setting].[Activo];"column_id=5; type=bit; nullable=NO; identity=NO; default=((1))"
255;02_COLUMNAS;[dbo].[WF_Setting].[UpdatedAt];"column_id=6; type=datetime; nullable=NO; identity=NO; default=(getdate())"
256;02_COLUMNAS;[dbo].[WF_Tarea].[Id];"column_id=1; type=bigint; nullable=NO; identity=SI"
257;02_COLUMNAS;[dbo].[WF_Tarea].[WF_InstanciaId];"column_id=2; type=bigint; nullable=NO; identity=NO"
258;02_COLUMNAS;[dbo].[WF_Tarea].[NodoId];"column_id=3; type=nvarchar(50); nullable=NO; identity=NO"
259;02_COLUMNAS;[dbo].[WF_Tarea].[NodoTipo];"column_id=4; type=nvarchar(100); nullable=NO; identity=NO"
260;02_COLUMNAS;[dbo].[WF_Tarea].[Titulo];"column_id=5; type=nvarchar(200); nullable=NO; identity=NO"
261;02_COLUMNAS;[dbo].[WF_Tarea].[Descripcion];"column_id=6; type=nvarchar(MAX); nullable=SI; identity=NO"
262;02_COLUMNAS;[dbo].[WF_Tarea].[RolDestino];"column_id=7; type=nvarchar(100); nullable=SI; identity=NO"
263;02_COLUMNAS;[dbo].[WF_Tarea].[UsuarioAsignado];"column_id=8; type=nvarchar(100); nullable=SI; identity=NO"
264;02_COLUMNAS;[dbo].[WF_Tarea].[Estado];"column_id=9; type=nvarchar(20); nullable=NO; identity=NO"
265;02_COLUMNAS;[dbo].[WF_Tarea].[Resultado];"column_id=10; type=nvarchar(50); nullable=SI; identity=NO"
266;02_COLUMNAS;[dbo].[WF_Tarea].[FechaCreacion];"column_id=11; type=datetime; nullable=NO; identity=NO; default=(getdate())"
267;02_COLUMNAS;[dbo].[WF_Tarea].[FechaVencimiento];"column_id=12; type=datetime; nullable=SI; identity=NO"
268;02_COLUMNAS;[dbo].[WF_Tarea].[FechaCierre];"column_id=13; type=datetime; nullable=SI; identity=NO"
269;02_COLUMNAS;[dbo].[WF_Tarea].[Datos];"column_id=14; type=nvarchar(MAX); nullable=SI; identity=NO"
270;02_COLUMNAS;[dbo].[WF_Tarea].[ScopeKey];"column_id=15; type=nvarchar(100); nullable=SI; identity=NO"
271;02_COLUMNAS;[dbo].[WF_Tarea].[AsignadoA];"column_id=16; type=nvarchar(100); nullable=SI; identity=NO"
272;02_COLUMNAS;[dbo].[WF_Tarea].[OrigenTareaId];"column_id=17; type=bigint; nullable=SI; identity=NO"
273;02_COLUMNAS;[dbo].[WF_User].[UserKey];"column_id=1; type=nvarchar(200); nullable=NO; identity=NO"
274;02_COLUMNAS;[dbo].[WF_User].[DisplayName];"column_id=2; type=nvarchar(200); nullable=SI; identity=NO"
275;02_COLUMNAS;[dbo].[WF_User].[Activo];"column_id=3; type=bit; nullable=NO; identity=NO; default=((1))"
276;02_COLUMNAS;[dbo].[WF_User].[FechaAlta];"column_id=4; type=datetime; nullable=NO; identity=NO; default=(getdate())"
277;02_COLUMNAS;[dbo].[WF_UserPermiso].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
278;02_COLUMNAS;[dbo].[WF_UserPermiso].[UserKey];"column_id=2; type=nvarchar(200); nullable=NO; identity=NO"
279;02_COLUMNAS;[dbo].[WF_UserPermiso].[PermisoKey];"column_id=3; type=nvarchar(50); nullable=NO; identity=NO"
280;02_COLUMNAS;[dbo].[WF_UserPermiso].[ProcesoKey];"column_id=4; type=nvarchar(50); nullable=SI; identity=NO"
281;02_COLUMNAS;[dbo].[WF_UserPermiso].[ScopeKey];"column_id=5; type=nvarchar(50); nullable=SI; identity=NO"
282;02_COLUMNAS;[dbo].[WF_UserPermiso].[VerTodo];"column_id=6; type=bit; nullable=NO; identity=NO; default=((0))"
283;02_COLUMNAS;[dbo].[WF_UserPermiso].[Activo];"column_id=7; type=bit; nullable=NO; identity=NO; default=((1))"
284;02_COLUMNAS;[dbo].[WF_UsuarioRol].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
285;02_COLUMNAS;[dbo].[WF_UsuarioRol].[Usuario];"column_id=2; type=nvarchar(200); nullable=NO; identity=NO"
286;02_COLUMNAS;[dbo].[WF_UsuarioRol].[RolKey];"column_id=3; type=nvarchar(50); nullable=NO; identity=NO"
287;02_COLUMNAS;[dbo].[WF_UsuarioRol].[Activo];"column_id=4; type=bit; nullable=NO; identity=NO; default=((1))"
288;02_COLUMNAS;[dbo].[WF_UsuarioScope].[Usuario];"column_id=1; type=nvarchar(100); nullable=NO; identity=NO"
289;02_COLUMNAS;[dbo].[WF_UsuarioScope].[ScopeKey];"column_id=2; type=nvarchar(100); nullable=NO; identity=NO"
290;02_COLUMNAS;[dbo].[Workflow].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
291;02_COLUMNAS;[dbo].[Workflow].[Name];"column_id=2; type=nvarchar(200); nullable=NO; identity=NO"
292;02_COLUMNAS;[dbo].[Workflow].[IsActive];"column_id=3; type=bit; nullable=NO; identity=NO; default=((1))"
293;02_COLUMNAS;[dbo].[Workflow].[CreatedAt];"column_id=4; type=datetime; nullable=NO; identity=NO; default=(getdate())"
294;02_COLUMNAS;[dbo].[Workflow].[CreatedBy];"column_id=5; type=nvarchar(100); nullable=SI; identity=NO"
295;02_COLUMNAS;[dbo].[WorkflowEdge].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
296;02_COLUMNAS;[dbo].[WorkflowEdge].[WorkflowVersionId];"column_id=2; type=int; nullable=NO; identity=NO"
297;02_COLUMNAS;[dbo].[WorkflowEdge].[FromNodeId];"column_id=3; type=nvarchar(50); nullable=NO; identity=NO"
298;02_COLUMNAS;[dbo].[WorkflowEdge].[ToNodeId];"column_id=4; type=nvarchar(50); nullable=NO; identity=NO"
299;02_COLUMNAS;[dbo].[WorkflowEdge].[Condition];"column_id=5; type=nvarchar(50); nullable=NO; identity=NO; default=('always')"
300;02_COLUMNAS;[dbo].[WorkflowNode].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
301;02_COLUMNAS;[dbo].[WorkflowNode].[WorkflowVersionId];"column_id=2; type=int; nullable=NO; identity=NO"
302;02_COLUMNAS;[dbo].[WorkflowNode].[NodeId];"column_id=3; type=nvarchar(50); nullable=NO; identity=NO"
303;02_COLUMNAS;[dbo].[WorkflowNode].[NodeType];"column_id=4; type=nvarchar(200); nullable=NO; identity=NO"
304;02_COLUMNAS;[dbo].[WorkflowNode].[Label];"column_id=5; type=nvarchar(200); nullable=SI; identity=NO"
305;02_COLUMNAS;[dbo].[WorkflowNode].[ParamsJson];"column_id=6; type=nvarchar(MAX); nullable=SI; identity=NO"
306;02_COLUMNAS;[dbo].[WorkflowVersion].[Id];"column_id=1; type=int; nullable=NO; identity=SI"
307;02_COLUMNAS;[dbo].[WorkflowVersion].[WorkflowId];"column_id=2; type=int; nullable=NO; identity=NO"
308;02_COLUMNAS;[dbo].[WorkflowVersion].[VersionNumber];"column_id=3; type=int; nullable=NO; identity=NO"
309;02_COLUMNAS;[dbo].[WorkflowVersion].[JsonPayload];"column_id=4; type=nvarchar(MAX); nullable=NO; identity=NO"
310;02_COLUMNAS;[dbo].[WorkflowVersion].[CreatedAt];"column_id=5; type=datetime; nullable=NO; identity=NO; default=(getdate())"
311;02_COLUMNAS;[dbo].[WorkflowVersion].[CreatedBy];"column_id=6; type=nvarchar(100); nullable=SI; identity=NO"
312;03_PK;[dbo].[sysdiagrams].[PK__sysdiagr__C2B05B619E0E1C0D];[diagram_id]
313;03_PK;[dbo].[WF_Definicion].[PK__WF_Defin__3214EC075542E884];[Id]
314;03_PK;[dbo].[WF_Demo_Log].[PK__WF_Demo___3214EC07621278E7];[Id]
315;03_PK;[dbo].[WF_DocTipo].[PK_WF_DocTipo];[DocTipoId]
316;03_PK;[dbo].[WF_DocTipoReglaExtract].[PK_WF_DocTipoReglaExtract];[Id]
317;03_PK;[dbo].[WF_DocumentoPlantilla].[PK__WF_Docum__3214EC0734BEE5A5];[Id]
318;03_PK;[dbo].[WF_DocumentoTipo].[PK__WF_Docum__3214EC071B5EE0CF];[Id]
319;03_PK;[dbo].[WF_Entidad].[PK__WF_Entid__92A286C1259BB61B];[EntidadId]
320;03_PK;[dbo].[WF_EntidadIndice].[PK__WF_Entid__23DAAA6D02546CF1];[EntidadIndiceId]
321;03_PK;[dbo].[WF_EntidadItem].[PK__WF_Entid__598A61096A726599];[EntidadItemId]
322;03_PK;[dbo].[WF_EscalamientoRegla].[PK__WF_Escal__3214EC07F3A748B7];[Id]
323;03_PK;[dbo].[WF_Instancia].[PK__WF_Insta__3214EC078E5FF3D1];[Id]
324;03_PK;[dbo].[WF_InstanciaDocumento].[PK__WF_Insta__3214EC07924EF938];[Id]
325;03_PK;[dbo].[WF_InstanciaLog].[PK__WF_Insta__3214EC07B462A7A8];[Id]
326;03_PK;[dbo].[WF_Notificacion].[PK__WF_Notif__3214EC07B400BE42];[Id]
327;03_PK;[dbo].[WF_NotificacionLectura].[PK_WF_NotificacionLectura];[Id]
328;03_PK;[dbo].[WF_Permiso].[PK_WF_Permiso];[PermisoKey]
329;03_PK;[dbo].[WF_Queue].[PK__WF_Queue__3214EC0718D7A93B];[Id]
330;03_PK;[dbo].[WF_QueueMessage].[PK__WF_Queue__3214EC07D807AEE3];[Id]
331;03_PK;[dbo].[WF_Rol].[PK_WF_Rol];[RolKey]
332;03_PK;[dbo].[WF_RolPermiso].[PK__WF_RolPe__3214EC07ECC578F4];[Id]
333;03_PK;[dbo].[WF_RolPermisoAlcance].[PK_WF_RolPermisoAlcance];[Id]
334;03_PK;[dbo].[WF_SchemaVersion].[PK__WF_Schem__16C6400FED170723];[VersionId]
335;03_PK;[dbo].[WF_ScopeRegla].[PK__WF_Scope__3214EC075F39F09D];[Id]
336;03_PK;[dbo].[WF_Setting].[PK__WF_Setti__3214EC079B573FFF];[Id]
337;03_PK;[dbo].[WF_Tarea].[PK__WF_Tarea__3214EC07FACC7CF4];[Id]
338;03_PK;[dbo].[WF_User].[PK__WF_User__296ADCF19AA255E8];[UserKey]
339;03_PK;[dbo].[WF_UserPermiso].[PK__WF_UserP__3214EC07EFDF13BC];[Id]
340;03_PK;[dbo].[WF_UsuarioRol].[PK_WF_UsuarioRol];[Id]
341;03_PK;[dbo].[WF_UsuarioScope].[PK_WF_UsuarioScope];[Usuario], [ScopeKey]
342;03_PK;[dbo].[Workflow].[PK__Workflow__3214EC0771E53C2B];[Id]
343;03_PK;[dbo].[WorkflowEdge].[PK__Workflow__3214EC07A39357AB];[Id]
344;03_PK;[dbo].[WorkflowNode].[PK__Workflow__3214EC07BC638BB6];[Id]
345;03_PK;[dbo].[WorkflowVersion].[PK__Workflow__3214EC07DF4C49C9];[Id]
346;04_FK;[dbo].[WF_DocumentoPlantilla].[FK__WF_Docume__Docum__73BA3083];"referencia=[dbo].[WF_DocumentoTipo]; columnas=[DocumentoTipoId]->[Id]; delete=NO_ACTION; update=NO_ACTION"
347;04_FK;[dbo].[WF_Instancia].[FK_WF_Instancia_Def];"referencia=[dbo].[WF_Definicion]; columnas=[WF_DefinicionId]->[Id]; delete=NO_ACTION; update=NO_ACTION"
348;04_FK;[dbo].[WF_InstanciaDocumento].[FK_WF_InstanciaDocumento_Inst];"referencia=[dbo].[WF_Instancia]; columnas=[WF_InstanciaId]->[Id]; delete=NO_ACTION; update=NO_ACTION"
349;04_FK;[dbo].[WF_InstanciaLog].[FK_WF_InstanciaLog_Inst];"referencia=[dbo].[WF_Instancia]; columnas=[WF_InstanciaId]->[Id]; delete=NO_ACTION; update=NO_ACTION"
350;04_FK;[dbo].[WF_NotificacionLectura].[FK_WF_NotificacionLectura_WF_Notificacion];"referencia=[dbo].[WF_Notificacion]; columnas=[NotificacionId]->[Id]; delete=NO_ACTION; update=NO_ACTION"
351;04_FK;[dbo].[WF_RolPermisoAlcance].[FK_WF_RolPermisoAlcance_Permiso];"referencia=[dbo].[WF_Permiso]; columnas=[PermisoKey]->[PermisoKey]; delete=NO_ACTION; update=NO_ACTION"
352;04_FK;[dbo].[WF_RolPermisoAlcance].[FK_WF_RolPermisoAlcance_Rol];"referencia=[dbo].[WF_Rol]; columnas=[RolKey]->[RolKey]; delete=NO_ACTION; update=NO_ACTION"
353;04_FK;[dbo].[WF_UserPermiso].[FK_WF_UserPermiso_User];"referencia=[dbo].[WF_User]; columnas=[UserKey]->[UserKey]; delete=NO_ACTION; update=NO_ACTION"
354;04_FK;[dbo].[WF_UsuarioRol].[FK_WF_UsuarioRol_User];"referencia=[dbo].[WF_User]; columnas=[Usuario]->[UserKey]; delete=NO_ACTION; update=NO_ACTION"
355;04_FK;[dbo].[WorkflowEdge].[FK_WorkflowEdge_WorkflowVersion];"referencia=[dbo].[WorkflowVersion]; columnas=[WorkflowVersionId]->[Id]; delete=NO_ACTION; update=NO_ACTION"
356;04_FK;[dbo].[WorkflowNode].[FK_WorkflowNode_WorkflowVersion];"referencia=[dbo].[WorkflowVersion]; columnas=[WorkflowVersionId]->[Id]; delete=NO_ACTION; update=NO_ACTION"
357;04_FK;[dbo].[WorkflowVersion].[FK_WorkflowVersion_Workflow];"referencia=[dbo].[Workflow]; columnas=[WorkflowId]->[Id]; delete=NO_ACTION; update=NO_ACTION"
358;05_INDICES;[dbo].[sysdiagrams].[PK__sysdiagr__C2B05B619E0E1C0D];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[diagram_id] ASC; include="
359;05_INDICES;[dbo].[sysdiagrams].[UK_principal_name];"type=NONCLUSTERED; unique=SI; primary_key=NO; columnas=[principal_id] ASC, [name] ASC; include="
360;05_INDICES;[dbo].[WF_Definicion].[IX_WF_Definicion_Codigo_Version];"type=NONCLUSTERED; unique=SI; primary_key=NO; columnas=[Codigo] ASC, [Version] ASC; include="
361;05_INDICES;[dbo].[WF_Definicion].[PK__WF_Defin__3214EC075542E884];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
362;05_INDICES;[dbo].[WF_Definicion].[UX_WF_Definicion_Key];"type=NONCLUSTERED; unique=SI; primary_key=NO; columnas=[Key] ASC; include="
363;05_INDICES;[dbo].[WF_Demo_Log].[PK__WF_Demo___3214EC07621278E7];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
364;05_INDICES;[dbo].[WF_DocTipo].[IX_WF_DocTipo_EsActivo];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[EsActivo] ASC, [Codigo] ASC; include="
365;05_INDICES;[dbo].[WF_DocTipo].[PK_WF_DocTipo];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[DocTipoId] ASC; include="
366;05_INDICES;[dbo].[WF_DocTipo].[UQ_WF_DocTipo_Codigo];"type=NONCLUSTERED; unique=SI; primary_key=NO; columnas=[Codigo] ASC; include="
367;05_INDICES;[dbo].[WF_DocTipo].[UQ_WF_DocTipo_ContextPrefix];"type=NONCLUSTERED; unique=SI; primary_key=NO; columnas=[ContextPrefix] ASC; include="
368;05_INDICES;[dbo].[WF_DocTipoReglaExtract].[IX_WF_DocTipoReglaExtract_DocTipoId_Activo_Orden];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[DocTipoId] ASC, [Activo] ASC, [Orden] ASC; include="
369;05_INDICES;[dbo].[WF_DocTipoReglaExtract].[PK_WF_DocTipoReglaExtract];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
370;05_INDICES;[dbo].[WF_DocumentoPlantilla].[PK__WF_Docum__3214EC0734BEE5A5];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
371;05_INDICES;[dbo].[WF_DocumentoTipo].[PK__WF_Docum__3214EC071B5EE0CF];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
372;05_INDICES;[dbo].[WF_DocumentoTipo].[UQ__WF_Docum__06370DAC16DD7A49];"type=NONCLUSTERED; unique=SI; primary_key=NO; columnas=[Codigo] ASC; include="
373;05_INDICES;[dbo].[WF_Entidad].[IX_WF_Entidad_CreadoUtc];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[CreadoUtc] ASC; include="
374;05_INDICES;[dbo].[WF_Entidad].[IX_WF_Entidad_TipoEntidad_Estado];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[TipoEntidad] ASC, [EstadoActual] ASC; include="
375;05_INDICES;[dbo].[WF_Entidad].[PK__WF_Entid__92A286C1259BB61B];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[EntidadId] ASC; include="
376;05_INDICES;[dbo].[WF_Entidad].[UX_WF_Entidad_InstanciaId];"type=NONCLUSTERED; unique=SI; primary_key=NO; columnas=[InstanciaId] ASC; include="
377;05_INDICES;[dbo].[WF_EntidadIndice].[PK__WF_Entid__23DAAA6D02546CF1];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[EntidadIndiceId] ASC; include="
378;05_INDICES;[dbo].[WF_EntidadItem].[PK__WF_Entid__598A61096A726599];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[EntidadItemId] ASC; include="
379;05_INDICES;[dbo].[WF_EscalamientoRegla].[IX_WF_EscalamientoRegla_Main];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[ProcesoKey] ASC, [RolOrigen] ASC, [Activo] ASC; include="
380;05_INDICES;[dbo].[WF_EscalamientoRegla].[PK__WF_Escal__3214EC07F3A748B7];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
381;05_INDICES;[dbo].[WF_Instancia].[IX_WF_Instancia_Estado_Scope];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[Estado] ASC, [ScopeKey] ASC; include=[WF_DefinicionId], [FechaInicio], [FechaFin], [CreadoPor], [ProcesoKey], [DocTipoId]"
382;05_INDICES;[dbo].[WF_Instancia].[IX_WF_Instancia_Proceso];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[ProcesoKey] ASC, [FechaInicio] ASC; include=[Estado], [ScopeKey], [WF_DefinicionId]"
383;05_INDICES;[dbo].[WF_Instancia].[PK__WF_Insta__3214EC078E5FF3D1];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
384;05_INDICES;[dbo].[WF_InstanciaDocumento].[IX_WF_InstanciaDocumento_Doc];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[DocumentoId] ASC; include="
385;05_INDICES;[dbo].[WF_InstanciaDocumento].[IX_WF_InstanciaDocumento_Inst];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[WF_InstanciaId] ASC, [FechaAlta] DESC; include="
386;05_INDICES;[dbo].[WF_InstanciaDocumento].[PK__WF_Insta__3214EC07924EF938];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
387;05_INDICES;[dbo].[WF_InstanciaLog].[PK__WF_Insta__3214EC07B462A7A8];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
388;05_INDICES;[dbo].[WF_Notificacion].[IX_WF_Notificacion_Instancia];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[WF_InstanciaId] ASC, [FechaCreacion] DESC; include="
389;05_INDICES;[dbo].[WF_Notificacion].[IX_WF_Notificacion_Rol_Leido];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[RolDestino] ASC, [Leido] ASC, [FechaCreacion] DESC; include=[Titulo], [Prioridad], [WF_InstanciaId], [WF_DefinicionId]"
390;05_INDICES;[dbo].[WF_Notificacion].[IX_WF_Notificacion_Usuario_Leido];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[UsuarioDestino] ASC, [Leido] ASC, [FechaCreacion] DESC; include=[Titulo], [Prioridad], [WF_InstanciaId], [WF_DefinicionId]"
391;05_INDICES;[dbo].[WF_Notificacion].[PK__WF_Notif__3214EC07B400BE42];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
392;05_INDICES;[dbo].[WF_NotificacionLectura].[IX_WF_NotificacionLectura_Usuario];"type=NONCLUSTERED; unique=NO; primary_key=NO; columnas=[Usuario] ASC, [FechaLeido] DESC; include=[NotificacionId]"
393;05_INDICES;[dbo].[WF_NotificacionLectura].[PK_WF_NotificacionLectura];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
394;05_INDICES;[dbo].[WF_NotificacionLectura].[UX_WF_NotificacionLectura_Notificacion_Usuario];"type=NONCLUSTERED; unique=SI; primary_key=NO; columnas=[NotificacionId] ASC, [Usuario] ASC; include="
395;05_INDICES;[dbo].[WF_Permiso].[PK_WF_Permiso];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[PermisoKey] ASC; include="
396;05_INDICES;[dbo].[WF_Queue].[PK__WF_Queue__3214EC0718D7A93B];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
397;05_INDICES;[dbo].[WF_QueueMessage].[PK__WF_Queue__3214EC07D807AEE3];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[Id] ASC; include="
398;05_INDICES;[dbo].[WF_Rol].[PK_WF_Rol];"type=CLUSTERED; unique=SI; primary_key=SI; columnas=[RolKey] ASC; include="
